DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_UNGS_FACILITY_NAME,PARTB_INTER_INTRA,PARTB_UNIT_ID,PARTB_LOCATION_LATITUDE,PARTB_LOCATION_LONGITUDE,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_EIA_GAS_FIELD_CODE,PARTB_WORKING_GAS_CAPACITY_BCF,PARTB_BASE_GAS_CAPACITY_BCF,PARTB_TOTAL_GAS_CAPACITY_BCF,PARTB_VOL_WTHDRWN_AT_FCLTY_BCF,PARTB_VOL_INJCTD_AT_FCLTY_BCF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2017,20180461,461,31632,NORTHWESTERN CORPORATION,Cobb Storage,Intra,88241,48.58009,-112.08243,MT,Montana,TOOLE,150516,11.25,28.75,40,9.13,8.71,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180461,461,31632,NORTHWESTERN CORPORATION,Dry Creek Storage,Intra,88242,45.15019,-109.07588,MT,Montana,CARBON,203602,17.63,20.2,37.83,2.59,2.49,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180594,781,31687,"HILL-LAKE GAS STORAGE, LLC",HILL-LAKE STORAGE FIELD,Intra,88243,32.49542,-99.01178,TX,Texas,EASTLAND,133,9.03,5.47,14.5,15.88,15.45,SUPPLEMENTAL,3/12/2018,5/23/2018
3/1/2022,2017,20180630,630,31697,"LODI GAS STORAGE, LLC",KIRBY HILLS I,Intra,88716,38.15996,-121.90573,CA,California,SOLANO,381385,5.37,1.93,7.3,4.96,3.96,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180630,630,31697,"LODI GAS STORAGE, LLC",KIRBY HILLS II,Intra,88715,38.15996,-121.90573,CA,California,SOLANO,381416,10.18,2.52,12.7,8.27,4.63,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180630,630,31697,"LODI GAS STORAGE, LLC",LODI,Intra,88714,38.19739,-121.27042,CA,California,SAN JOAQUIN,422629,12.39,7.81,20.2,10.02,10.23,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180592,592,31705,KATY STORAGE & TRANSPORTATION LP,Enstor Katy,Intra,88244,29.7516,-95.80377,TX,Texas,FORT BEND,157,23.5,7.8,31.3,8.62,7.58,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Alden,Inter,87264,38.20688,-98.30461,KS,Kansas,RICE,008441,4.2,10.5,14.7,5.18,5.35,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Colony,Inter,87265,38.07441,-95.35482,KS,Kansas,ANDERSON,154670,4.6,8.1,12.7,4.15,4.07,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Elk City,Inter,87266,37.32728,-95.95334,KS,Kansas,MONTGOMERY,219074,11.8,21.5,33.3,11.15,10.61,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",McLouth,Inter,87267,39.20739,-95.16234,KS,Kansas,LEAVENWORTH,457647,2.2,11.9,14.1,3.49,2.78,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",North Welda,Inter,87268,38.1945,-95.31207,KS,Kansas,ANDERSON,154670,4.4,8.9,13.3,3.25,3.33,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Piqua,Inter,87270,37.90389,-95.51966,KS,Kansas,WOODSON,558155,0.3,2.9,3.2,0.12,0.17,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",South Welda,Inter,87269,38.15544,-95.30668,KS,Kansas,ANDERSON,154670,6.7,11.6,18.3,5.72,5.76,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180623,623,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Webb,Inter,88249,36.85494,-97.48618,OK,Oklahoma,GRANT,753953,12.5,29.9,42.4,12.31,8.72,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180544,655,31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC",Keystone Gas Storage,Intra,88245,31.97601,-102.95992,TX,Texas,WINKLER,377362,6.38,2.21,8.59,14.68,13.91,SUPPLEMENTAL,3/8/2018,3/15/2018
3/1/2022,2017,20180522,522,31728,"GULF SOUTH PIPELINE COMPANY, LP",Jackson Storage Field,Inter,88284,32.30337,-90.15179,MS,Mississippi,RANKIN,353006,5.8,1.93,7.73,9.89,8.71,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180522,522,31728,"GULF SOUTH PIPELINE COMPANY, LP",Lake Bistineau Gas Storage,Inter,87282,32.37822,-93.35957,LA,Louisiana,BIENVILLE,066895,85.75,55.25,141,40.3,36.41,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180522,522,31728,"GULF SOUTH PIPELINE COMPANY, LP",Petal Gas Storage,Inter,88285,31.37848,-89.26077,MS,Mississippi,FORREST,551938,26.88,14.76,41.64,46.07,40.34,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180656,658,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",Barnsley,Inter,88250,37.24974,-87.48941,KY,Kentucky,HOPKINS,040094,1.28,1.6,2.88,0.49,0.54,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180656,658,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",East Diamond,Intra,88251,37.2968,-87.43769,KY,Kentucky,HOPKINS,015820,2.16,1.64,3.8,0.63,0.9,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180603,1025,31784,OHIO VALLEY HUB LLC,White River Storage Field,Intra,88247,38.51013,-87.42455,IN,Indiana,PIKE,764757,0.73,0.07,0.8,0.26,0.02,SUPPLEMENTAL,3/13/2018,1/22/2019
3/1/2022,2017,20180361,1243,31890,WSP USA INC.,Spindletop,Intra,88248,30.13865,-94.41542,TX,Texas,JEFFERSON,245,11.1,0,11.1,5.73,9.86,SUPPLEMENTAL,3/1/2018,3/26/2019
3/1/2022,2017,20180609,609,31978,ATMOS PIPELINE - TEXAS,Bethel,Intra,88252,31.89096,-95.91298,TX,Texas,ANDERSON,58997,6.27,3,9.27,5.81,6.23,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180609,609,31978,ATMOS PIPELINE - TEXAS,LaPan,Intra,88253,33.73131,-98.19065,TX,Texas,CLAY,15230,3.43,1.07,4.5,0.84,0.6,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180609,609,31978,ATMOS PIPELINE - TEXAS,Lake Dallas,Intra,88254,33.19957,-97.07429,TX,Texas,DENTON,396106,2.96,1.32,4.28,0.95,0.99,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180609,609,31978,ATMOS PIPELINE - TEXAS,New York City,Intra,88255,33.71621,-98.19065,TX,Texas,CLAY,391797,5.65,2.08,7.73,1.93,1.8,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180609,609,31978,ATMOS PIPELINE - TEXAS,Tri-Cities,Intra,88256,32.13144,-95.9422,TX,Texas,HENDERSON,716897,27.84,8.41,36.25,8.5,7.36,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180741,962,31988,GALLAGHER DRILLING INC,Ellis Storage Field,Intra,88852,37.79406,-88.56503,IL,Illinois,SALINE,584236,0.45,0.32,0.77,0.11,0.11,INITIAL,10/15/2018,10/15/2018
3/1/2022,2017,20180629,629,32003,QEP MARKETING COMPANY,"Clear Creek Storage Company, LLC",Inter,88268,41.38328,-110.8424,WY,Wyoming,UINTA,041,4,4,8,1.52,1.48,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180583,583,32005,ENLINK LBU-GAS&LIQUIDS,Belle Rose Storage,Intra,88269,30.01464,-91.13656,LA,Louisiana,ASSUMPTION,007,7.41,4.51,11.92,14.49,18.13,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180583,583,32005,ENLINK LBU-GAS&LIQUIDS,Sorrento Storage,Intra,88270,30.16739,-90.78281,LA,Louisiana,ASCENSION,005,3.39,3.91,7.3,5.37,4.63,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180701,701,32034,"NGO TRANSMISSION, INC.",Muskie Storage,Inter,88271,40.03913,-82.05763,OH,Ohio,MUSKINGUM,002010,0.35,0.57,0.92,0.22,0.22,INITIAL,3/24/2018,3/24/2018
3/1/2022,2017,20180701,701,32034,"NGO TRANSMISSION, INC.",Perry Storage,Inter,88272,39.83173,-82.3655,OH,Ohio,PERRY,550800,1.08,1.72,2.8,0.97,0.98,INITIAL,3/24/2018,3/24/2018
3/1/2022,2017,20180701,701,32034,"NGO TRANSMISSION, INC.",Zane Storage,Inter,88273,39.87239,-82.00973,OH,Ohio,MUSKINGUM,790229,1.16,0.99,2.15,0.81,0.78,INITIAL,3/24/2018,3/24/2018
3/1/2022,2017,20180341,361,32099,ENERGY TRANSFER COMPANY,Bammel,Intra,88274,29.99311,-95.46437,TX,Texas,HARRIS,201,52.5,65.5,118,111,112.06,INITIAL,3/1/2018,3/1/2018
3/1/2022,2017,20180341,361,32099,ENERGY TRANSFER COMPANY,Bethel,Intra,88275,31.89324,-95.93578,TX,Texas,ANDERSON,001,7.72,5.03,12.75,16.49,16.07,INITIAL,3/1/2018,3/1/2018
3/1/2022,2017,20180341,361,32099,ENERGY TRANSFER COMPANY,Bryson,Intra,88276,33.11329,-98.40831,TX,Texas,JACK,137,5.96,3.48,9.44,4.38,3.93,INITIAL,3/1/2018,3/1/2018
3/1/2022,2017,20180621,621,32106,CENTURY ALUMINUM,East Slaughters,Intra,88277,37.49266,-87.45722,KY,Kentucky,HOPKINS,0,0.63,0.14,0.77,0.1,0.06,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180261,281,32206,"FREEPORT LNG DEVELOPMENT, L.P.","FLNG Storage, LLC",Intra,88278,29.03139,-95.34416,TX,Texas,BRAZORIA,0,4.5,4,8.5,0,0.01,INITIAL,2/26/2018,2/26/2018
3/1/2022,2017,20180646,646,32249,"BLUEWATER GAS STORAGE, LLC",Columbus 3,Inter,87524,42.90105,-82.67219,MI,Michigan,SAINT CLAIR,007797,24.83,6.17,31,14.78,15.75,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180646,646,32249,"BLUEWATER GAS STORAGE, LLC",Kimball 27,Inter,88280,42.92206,-82.55792,MI,Michigan,SAINT CLAIR,019987,3.05,0.46,3.51,1.31,1.15,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180611,611,32262,"PAA NATURAL GAS STORAGE, LLC",Pine Prairie Energy Center,Inter,87284,30.74792,-92.44405,LA,Louisiana,EVANGELINE,557070,56,15.8,71.8,131.59,129.55,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180611,611,32262,"PAA NATURAL GAS STORAGE, LLC",Southern Pines Energy Center,Inter,88279,31.22465,-88.7033,MS,Mississippi,GREENE,016660,40,11.2,51.2,41.73,36.37,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180595,782,32285,"WORSHAM-STEED GAS STORAGE, LLC",WORSHAM-STEED STORAGE FIELD,Intra,88281,33.09931,-98.07196,TX,Texas,JACK,237,26.21,14.49,40.7,45.54,42.7,SUPPLEMENTAL,3/12/2018,5/23/2018
3/1/2022,2017,20180648,648,32363,MID-CONTINENT MARKET CENTER,Brehm Storage Facility,Intra,88713,37.58807,-98.71578,KS,Kansas,PRATT,090720,1.99,1.9,3.89,0.69,0.92,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180648,648,32363,MID-CONTINENT MARKET CENTER,Konold Storage Facility,Intra,88712,37.6094,-98.6674,KS,Kansas,PRATT,001505,0.7,0.36,1.06,0.31,0.34,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180649,649,32374,"MONROE GAS STORAGE COMPANY, LLC","Monroe Gas Storage Company, LLC",Inter,88282,34.01385,-88.45776,MS,Mississippi,MONROE,0003100,7.4,5.8,13.2,22.95,21.48,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180327,347,32380,"STECKMAN RIDGE, LP (SPECTRA ENERGY PARTNERS, LP)",Steckman Ridge,Inter,88283,39.9183,-78.33312,PA,Pennsylvania,BEDFORD,17966,12,5.7,17.7,13.62,10.9,INITIAL,3/1/2018,3/1/2018
3/1/2022,2017,20180590,590,32393,"FREEBIRD GAS STORAGE, LLC",Freebird,Inter,87194,34.02444,-88.11083,AL,Alabama,LAMAR,075,11.2,2.3,13.5,4.99,4.37,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180589,589,32394,"CALEDONIA ENERGY PARTNERS, LLC",Caledonia,Inter,88286,33.69867,-88.31084,MS,Mississippi,LOWNDES,087,18.5,4.7,23.2,5.93,4.98,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180322,1066,32396,"BOBCAT GAS STORAGE (SPECTRA ENERGY PARTNERS, LP)",Bobcat,Inter,87277,30.54146,-91.91669,LA,Louisiana,SAINT LANDRY,566216,28.44,10.04,38.48,52.21,51.39,SUPPLEMENTAL,3/1/2018,2/13/2019
3/1/2022,2017,20180161,921,32405,"WYCKOFF GAS STORAGE COMPANY, LLC","Wyckoff Gas Storage Company, LLC",Intra,88287,42.11381,-77.58934,NY,New York,STEUBEN,101,3.44,3.53,6.97,1.24,0.71,SUPPLEMENTAL,2/16/2018,7/6/2018
3/1/2022,2017,20180650,650,32416,"ARCADIA GAS STORAGE, LLC","Arcadia Gas Storage, LLC",Intra,88288,32.52875,-92.91277,LA,Louisiana,BIENVILLE,0000270,16,2.55,18.55,45.84,43.16,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180591,591,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",Enstor Grama,Intra,88289,32.42268,-103.46301,NM,New Mexico,LEA,025,15.7,4.8,20.5,2.87,1.73,INITIAL,3/12/2018,3/12/2018
3/1/2022,2017,20180181,181,32448,TRES PALACIOS GAS STORAGE LLC,Tres Palacios Gas Storage LLC,Inter,88290,29.00205,-96.82853,TX,Texas,MATAGORDA,447998,34.91,17.48,52.39,21.44,17.06,INITIAL,2/19/2018,2/19/2018
3/1/2022,2017,20180221,221,32452,LEAF RIVER ENERGY CENTER LLC,Leaf River Energy Center,Inter,88291,31.87301,-89.32551,MS,Mississippi,SMITH,504167,32.2,10.1,42.3,22.77,20.7,INITIAL,2/21/2018,2/21/2018
3/1/2022,2017,20180422,422,32504,"MISSISSIPPI HUB, LLC","Mississippi Hub, LLC",Inter,88292,31.78077,-89.76671,MS,Mississippi,SIMPSON,019038,23.22,9.33,32.55,22.64,20.06,INITIAL,3/5/2018,3/5/2018
3/1/2022,2017,20180062,62,32512,"GOLDEN TRIANGLE STORAGE, INC.",Golden Triangle Storage (GTS),Inter,88293,30.02393,-94.07764,TX,Texas,JEFFERSON,245,13.02,7.1,20.12,15.98,17.37,INITIAL,2/9/2018,2/9/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Ashmore Storage Field,Intra,88711,39.50225,-88.01484,IL,Illinois,COLES,029,1.13,2.56,3.69,0.52,0.66,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Centralia Storage Field,Intra,88710,38.50816,-89.11243,IL,Illinois,MARION,121,0.14,0.49,0.63,0.09,0.1,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Eden Storage Field,Intra,88709,38.11099,-89.65356,IL,Illinois,RANDOLPH,157,0.39,1.01,1.4,0.22,0.23,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Freeburg Storage Field,Intra,88708,38.38096,-89.90802,IL,Illinois,SAINT CLAIR,163,1.9,5.04,6.94,1.35,1.26,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Glasford Storage Field,Intra,88707,40.60152,-89.78445,IL,Illinois,PEORIA,143,4.01,8.42,12.43,2.78,2.99,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Hillsboro Storage Field,Intra,88706,39.26021,-89.43954,IL,Illinois,MONTGOMERY,135,7.6,20.42,28.02,7.48,7.7,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Hookdale Storage Facility,Intra,88705,38.79435,-89.34868,IL,Illinois,BOND,005,0.72,0.31,1.03,0.58,0.56,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Johnston City Storage Field,Intra,88704,37.82636,-88.87235,IL,Illinois,WILLIAMSON,199,0.75,0.99,1.74,0.55,0.61,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Lincoln Storage Facility,Intra,88703,40.11532,-89.4626,IL,Illinois,LOGAN,107,4.16,8.07,12.23,4.01,3.97,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Sciota Storage Field,Intra,88702,40.54908,-90.78024,IL,Illinois,MCDONOUGH,109,0.5,4.71,5.21,0.44,0.49,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Shanghai Storage Field,Intra,88701,41.05004,-90.49023,IL,Illinois,WARREN,187,2.1,9.99,12.09,1.87,1.87,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180301,321,32513,AMEREN ILLINOIS COMPANY,Tilden Storage Field,Intra,88700,38.23278,-89.70403,IL,Illinois,SAINT CLAIR,163,0.87,1.83,2.7,0.79,0.78,INITIAL,2/27/2018,2/27/2018
3/1/2022,2017,20180614,614,32549,GILL RANCH STORAGE LLC,GILL RANCH STORAGE,Intra,88699,36.7922,-120.2544,CA,California,MADERA,272572,20,3.5,23.5,9.57,10.03,INITIAL,3/13/2018,3/13/2018
3/1/2022,2017,20180081,81,32603,"CENTRAL VALLEY GAS STORAGE, LLC",Central Valley Gas Storage (CVGS),Intra,88698,39.38628,-122.03145,CA,California,COLUSA,011,9.6,1.4,11,10.49,9.44,INITIAL,2/12/2018,2/12/2018
3/1/2022,2017,20180662,664,32645,"HILCORP ALASKA, LLC",Kenai Gas Field Pool 6,Inter,85774,60.47557,-151.22261,AK,Alaska,KENAI PENINSULA,85717545,17.5,15,32.5,3.8,8.49,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180662,664,32645,"HILCORP ALASKA, LLC",Pretty Creek Gas Storage,Inter,88294,61.26301,-150.89661,AK,Alaska,MATANUSKA SUSITNA,85717545,1,0.9,1.9,0.03,0.17,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180662,664,32645,"HILCORP ALASKA, LLC",Swanson River Gas Storage,Inter,88295,60.72404,-150.88582,AK,Alaska,KENAI PENINSULA,85717545,3.4,2.7,6.1,1.65,1.01,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180545,545,32655,"EAST CHEYENNE GAS STORAGE, LLC",EAST CHEYENNE GAS STORAGE,Inter,87220,40.94149,-103.22004,CO,Colorado,LOGAN,548072,13.34,14.76,28.1,11.49,12.63,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180635,635,32661,"RYCKMAN CREEK RESOURCES, LLC","Ryckman Creek Resources, LLC",Inter,88296,41.45479,-110.81047,WY,Wyoming,UINTA,041,35,18.04,53.04,17.83,16.53,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180651,651,38901,"PERRYVILLE GAS STORAGE, LLC",Perryville Gas Storage LLC,Inter,87283,32.29299,-91.62232,LA,Louisiana,FRANKLIN,0004360,12.7,3.8,16.5,10.16,10.89,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180582,862,38927,UGI ENERGY SERVICES,Meeker,Intra,88297,41.93632,-77.16482,PA,Pennsylvania,TIOGA,465622,3.7,1.5,5.2,1.09,1.89,SUPPLEMENTAL,3/12/2018,6/20/2018
3/1/2022,2017,20180582,862,38927,UGI ENERGY SERVICES,Tioga,Inter,88298,41.94189,-77.21743,PA,Pennsylvania,TIOGA,709091,0,0,0,0,0,SUPPLEMENTAL,3/12/2018,6/20/2018
3/1/2022,2017,20180652,652,38950,"CADEVILLE GAS STORAGE, LLC","Cadeville Gas Storage, LLC",Inter,87278,32.4128,-92.28489,LA,Louisiana,OUACHITA,0000605,17,4,21,6.63,5.11,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180524,524,39111,"SWG PIPELINE, L.L.C.",Lone Camp Storage Facility,Intra,88299,32.66981,-98.30068,TX,Texas,PALO PINTO,0,1.07,0.27,1.34,0.16,0.02,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180523,523,39210,"BOARDWALK STORAGE COMPANY, LLC",Bayou Choctaw Storage,Inter,88300,30.31179,-91.307,LA,Louisiana,IBERVILLE,045581,7.6,4.2,11.8,46.07,40.34,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180201,201,39368,CRESTWOOD MIDSTREAM PARTNERS LP,"Seneca Lake Gas Storage, LLC",Inter,88301,42.41576,-76.89726,NY,New York,SCHUYLER,644398,1.45,0.89,2.34,6.31,6.61,INITIAL,2/20/2018,2/20/2018
3/1/2022,2017,20180201,201,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Stagecoach Gas Storage LLC,Inter,88302,42.02522,-76.25357,NY,New York,TIOGA,675523,26.35,5.55,31.9,12.66,16.72,INITIAL,2/20/2018,2/20/2018
3/1/2022,2017,20180201,201,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Steuben Gas Storage,Inter,88303,42.23575,-77.51129,NY,New York,STEUBEN,4504,6.5,2.5,9,4.95,4.93,INITIAL,2/20/2018,2/20/2018
3/1/2022,2017,20180201,201,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Thomas Corners Gas Storage LLC,Inter,88304,42.27744,-77.42416,NY,New York,STEUBEN,4504,7,3,10,4.43,5.47,INITIAL,2/20/2018,2/20/2018
3/1/2022,2017,20180657,659,39491,EQT PRODUCTION,Holbrook Storage Field,Intra,88305,39.88204,-80.31301,PA,Pennsylvania,GREENE,19100015,0.41,1.11,1.52,0,0,INITIAL,3/15/2018,3/15/2018
3/1/2022,2017,20180634,634,39660,COOK INLET NATURAL GAS STORAGE ALASKA,CINGSA,Intra,88306,60.54387,-151.21396,AK,Alaska,KENAI PENINSULA,117499,11,7,18,5.95,5.33,INITIAL,3/14/2018,3/14/2018
3/1/2022,2017,20180102,102,39667,"UNDERGROUND STORAGE, LLC",Pierce Junction Facility,Intra,88307,29.65588,-95.41284,TX,Texas,HARRIS,201,2.23,1.1,3.33,3.47,3.2,INITIAL,2/13/2018,2/13/2018
3/1/2022,2017,20180241,261,39668,"UNDERGROUND SERVICES MARKHAM, LLC","Underground Services Markham, LLC",Intra,88308,28.99314,-96.15486,TX,Texas,MATAGORDA,0,21.9,12.13,34.03,29.8,25.05,INITIAL,2/22/2018,2/22/2018
3/1/2022,2017,20180121,121,39672,LCRA - HILBIG,Hilbig Gas Storage Facility,Intra,88309,30.00258,-97.24391,TX,Texas,BASTROP,21,4,1.06,5.06,7.09,6.84,INITIAL,2/14/2018,2/14/2018
3/1/2022,2017,20180041,22,39697,GOLDEN GAS SERVICE COMPANY,West Alva B,Intra,88310,36.83051,-98.79108,OK,Oklahoma,WOODS,0,0.6,0.25,0.85,0.32,0.35,INITIAL,2/5/2018,2/5/2018
3/1/2022,2017,20180542,542,39760,"THE DOW CHEMICAL COMPANY, SDO",DW6,Intra,88311,29.04023,-95.35819,TX,Texas,BRAZORIA,039,0.93,1.21,2.14,0.5,0.59,INITIAL,3/8/2018,3/8/2018
3/1/2022,2017,20180681,681,39796,"CHEROKEE WELLS, LLC",Buffalo Gas Storage Field,Intra,88697,37.70341,-95.68666,KS,Kansas,WILSON,6525,0.18,0.18,0.36,0,0.15,INITIAL,3/22/2018,3/22/2018
3/1/2022,2017,20180681,681,39796,"CHEROKEE WELLS, LLC",Fredonia Gas Storage Field,Intra,88696,37.53256,-95.78271,KS,Kansas,WILSON,6525,0.16,0.16,0.32,0,0,INITIAL,3/22/2018,3/22/2018
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
